OG_id,SimuID,ali_len,num_invar_sites,num_var_sites,mean_alphabet_size,median_alphabet_size,max_ld,mean_ld,median_ld,var_ld,dim_ur,dim_CI_ur,dim_R^2_ur,dim_range_end_ur,dim_range_start_ur,n_seq_from_dim_log10,n_seq_from_dim_log20,n_seq_from_dim_log_alpha,log10_nseq_ci,log20_nseq_ci,n_seq_bin_expected_from_dn/ds_log20,n_seq_bin_expected_from_usage_log20,n_seq_expected_from_dn/ds_log20,n_seq_expected_from_usage_log20,n_seq_diff_dnds_log10,n_seq_diff_dnds_log20,n_seq_diff_usage_log10,n_seq_diff_usage_log20,dnds_mean,dnds_median,dnds_var,dn_mean,dn_median,dn_var,ds_mean,ds_median,ds_var,filt_length,frac_NA,frac_SE_high,frac_dS<0.1,frac_dS>0.8,orig_length,dnds_from_usage,dnds_from_usage_cons,nodes,branch_length_distr,fraction_allowed_subs,gamma,mode,replicate,run,suffix,tree_len_scale,dnds_mean_tree,dnds_median_tree,dnds_var_tree,nonsyn_subs_count,syn_subs_count,total_treelength,integral_b0,norm_integral_b0
ali_tree_2.3_exp_10_continuousF.shortleaves.run2_f0.439_fnum16_0,SimuOG11121,300,0,300.0,9.46,10.0,0.82,0.582890275687524,0.62,0.0166792163753923,3.823,0.185,0.995,0.9,0.4,9.140544914456218,7.025621964842814,9.140544914456218,0.44232299481412507,0.3399790906345594,201.70161112687722,227.86315831677518,206.06384632889768,230.5865360520723,253.27930133536287,194.6759891620344,287.3162589623989,220.83753635193236,0.3914,0.3846,0.0064,0.199,0.2075,0.0055,0.5226,0.5673,0.0392,5971.0,0.0,0.0,0.0031,0.8638,44850.0,0.4452631578947368,1.2085714285714286,leaves,exp,0.439,10.0,tree,16,shortleaves,continuousF.shortleaves.run2,2.3,0.41494,0.41405,0.00139,9535,6663,16198,38.2601,54.5272
ali_tree_2.3_exp_100_continuousF.shortleaves.run2_f0.553_fnum16_0,SimuOG10266,300,0,300.0,12.223,12.0,0.88,0.683282826872573,0.72333,0.0180574289654998,4.541,0.295,0.99,1.0,0.5,10.996503431915905,8.452152116834043,10.189672469003064,0.7143731584266002,0.5490827735005599,228.72766789486718,247.06112417897032,231.4043557289326,248.8446652984809,286.5850533375757,220.27551577803314,310.4374298873882,238.60897206213627,0.5041,0.4938,0.0106,0.2708,0.2743,0.0123,0.538,0.5735,0.035,5690.0,0.0,0.0,0.0037,0.8694,44850.0,0.5906842105263158,1.6032857142857144,leaves,exp,0.553,100.0,tree,16,shortleaves,continuousF.shortleaves.run2,2.3,0.53316,0.53447,0.00276,11210,6166,17376,44.5767,56.5931
ali_tree_2.3_exp_0_continuousF.shortleaves.run2_f0.147_fnum17_0,SimuOG9180,300,142,158.0,1.913,2.0,0.31667,0.2130644463768116,0.22333,0.002174633590058,3.807,0.196,0.994,0.85,0.35,7.529211169022967,5.787115742231931,25.011498114717117,0.3876347226499873,0.2979444931645544,54.50847129959131,68.73998014497226,46.06085438134643,69.41346394792775,63.387945009534555,48.721355557359374,81.90356490093245,62.95286440274033,0.0792,0.0765,0.0005,0.0389,0.0396,0.0002,0.5081,0.5338,0.0378,1629.0,0.0,0.0,0.0017,0.962,44850.0,0.0480526315789473,0.1304285714285714,leaves,exp,0.147,0.0,tree,17,shortleaves,continuousF.shortleaves.run2,2.3,0.09574,0.09557,9e-05,3973,10724,14697,15.38,56.0253
ali_tree_2.3_exp_1_continuousF.shortleaves.run2_f0.386_fnum17_0,SimuOG12024,300,5,295.0,6.227,6.0,0.74333,0.5434176613319567,0.60667,0.0216918426638511,2.856,0.47,0.941,1.0,0.5,6.706753126767692,5.154956572192556,8.61882972424851,1.103702370301406,0.8483296880008757,182.25398150192845,172.76365965000718,188.12247835536658,179.43120135055315,230.41114363642959,177.0990249297359,218.06395023857468,167.60870307781462,0.3272,0.3232,0.0038,0.161,0.1641,0.0032,0.5031,0.519,0.0318,7861.0,0.0,0.0,0.0045,0.8202,44850.0,0.2751052631578947,0.7467142857142858,leaves,exp,0.386,1.0,tree,17,shortleaves,continuousF.shortleaves.run2,2.3,0.36628,0.36442,0.00102,8783,6833,15616,33.4166,49.8717
ali_tree_2.3_exp_10_continuousF.shortleaves.run2_f0.165_fnum17_0,SimuOG10989,300,3,297.0,5.313,5.0,0.55333,0.3574725219880898,0.38667,0.0104014321605956,2.718,0.109,0.996,0.85,0.35,6.034246672353368,4.638053459539023,8.63305525976834,0.24199149642623885,0.18599993638327944,70.02121527816948,152.84245263806906,71.29832072302189,161.1730721041445,85.06545473739017,65.38316181863046,192.81836882062586,148.20439917853002,0.1019,0.101,0.0007,0.0504,0.05,0.0005,0.5014,0.5284,0.039,1842.0,0.0,0.0,0.0018,0.9571,44850.0,0.2269999999999999,0.6161428571428571,leaves,exp,0.165,10.0,tree,17,shortleaves,continuousF.shortleaves.run2,2.3,0.11963,0.11988,0.0001,4502,11016,15518,17.3866,39.9673
ali_tree_2.3_exp_100_continuousF.shortleaves.run2_f0.246_fnum17_0,SimuOG10137,300,0,300.0,9.503,9.0,0.79333,0.5185353928547217,0.55,0.0178071913077236,3.178,0.053,0.999,0.85,0.35,7.552755770404742,5.805212635816432,7.914922774549671,0.12595848201115523,0.09681443351109846,126.97389916782494,216.6658136988669,136.8037790822048,220.0354748052508,157.64409571334934,121.16868653200851,274.33596688676505,210.86060106305047,0.196,0.1897,0.0025,0.105,0.1023,0.0024,0.5315,0.5697,0.0362,2566.0,0.0,0.0,0.0015,0.9413,44850.0,0.4475263157894737,1.2147142857142856,leaves,exp,0.246,100.0,tree,17,shortleaves,continuousF.shortleaves.run2,2.3,0.20388,0.2031,0.00035,6875,9492,16367,28.25,43.9516
ali_tree_2.3_exp_0_continuousF.shortleaves.run2_f0.626_fnum18_0,SimuOG9402,300,1,299.0,9.163,9.0,0.87,0.696969614715719,0.74667,0.0179199084830265,4.624,0.369,0.985,1.0,0.5,11.17454570593221,8.588999287621556,11.710383466879852,0.8917403472078256,0.6854110590684156,237.09839510444192,216.6658136988669,239.34512338066233,220.0354748052508,297.2975782487368,228.50939581682036,270.71417695123756,208.07681441124535,0.5457,0.5393,0.0087,0.2852,0.2948,0.0108,0.5282,0.5601,0.0339,5894.0,0.0,0.0,0.0053,0.8633,44850.0,0.4296315789473684,1.1661428571428571,leaves,exp,0.626,0.0,tree,18,shortleaves,continuousF.shortleaves.run2,2.3,0.60532,0.60799,0.00239,12040,6020,18060,45.5833,55.9621
ali_tree_2.3_exp_1_continuousF.shortleaves.run2_f0.386_fnum18_0,SimuOG12027,300,7,293.0,6.0,6.0,0.77667,0.5273191589414379,0.55333,0.0172017951267577,3.343,0.14,0.996,0.9,0.4,7.914077075077267,6.082932062637275,10.170358360505716,0.33143008989255685,0.2547443879058387,172.06806901003833,172.76365965000718,178.7949488361082,179.43120135055315,215.95164200296253,165.98513694740106,216.85662629026513,166.68072758736992,0.2981,0.2928,0.0039,0.1406,0.1454,0.0029,0.488,0.5051,0.039,4608.0,0.0,0.0,0.0043,0.8929,44850.0,0.2631578947368421,0.7142857142857143,leaves,exp,0.386,1.0,tree,18,shortleaves,continuousF.shortleaves.run2,2.3,0.33768,0.33859,0.00088,9099,7232,16331,34.7633,52.7552
ali_tree_2.3_exp_10_continuousF.shortleaves.run2_f0.272_fnum18_0,SimuOG11061,300,0,300.0,7.94,8.0,0.77333,0.4932610594599447,0.52333,0.0201075770409955,2.736,0.115,0.996,0.7,0.2,6.4719700049707125,4.974497149597031,7.166472996260171,0.27203090298670757,0.20908887872940737,120.75678801196925,204.0435447861252,130.69435315186485,208.24039184378327,150.63623337863794,115.78229086237222,258.99480218338516,199.06904763652818,0.1844,0.1802,0.0021,0.0915,0.0937,0.0013,0.512,0.5477,0.0383,2520.0,0.0,0.0,0.0019,0.9419,44850.0,0.3652631578947368,0.9914285714285714,leaves,exp,0.272,10.0,tree,18,shortleaves,continuousF.shortleaves.run2,2.3,0.21198,0.21188,0.00047,7652,9218,16870,29.0067,43.0872
ali_tree_2.3_exp_100_continuousF.shortleaves.run2_f0.563_fnum18_0,SimuOG10278,300,0,300.0,12.91,13.0,0.92333,0.7352897010033446,0.8,0.0273068545509005,3.906,0.603,0.948,1.0,0.5,9.540319853932132,7.332897693156741,8.56445692159779,1.4728143553305364,1.1320372014781142,233.12174513460204,255.4291738875094,235.5678315103412,256.86033896666663,293.75806320771886,225.78884744144528,322.7806971413885,248.09627619435264,0.5255,0.5105,0.0115,0.261,0.262,0.0134,0.4954,0.502,0.0361,6630.0,0.0,0.0,0.0045,0.8476,44850.0,0.6268421052631579,1.7014285714285715,leaves,exp,0.563,100.0,tree,18,shortleaves,continuousF.shortleaves.run2,2.3,0.5582,0.56248,0.00214,11078,6068,17146,43.44,50.5238
ali_tree_2.3_exp_0_continuousF.shortleaves.run2_f0.654_fnum19_0,SimuOG9432,300,0,300.0,9.597,10.0,0.91,0.7228953547380156,0.77333,0.0234164679448161,4.124,0.464,0.972,1.0,0.5,10.046734756396077,7.722139220371104,10.046734756396077,1.1303794682269108,0.8688342866760894,243.34361030177598,227.86315831677518,245.29416634728386,230.5865360520723,306.55060149938106,235.62147108140488,286.410069120459,220.14101909640408,0.5791,0.5698,0.0113,0.2853,0.2979,0.012,0.4991,0.5224,0.0347,6988.0,0.0,0.0,0.0062,0.838,44850.0,0.4524736842105263,1.228142857142857,leaves,exp,0.654,0.0,tree,19,shortleaves,continuousF.shortleaves.run2,2.3,0.61755,0.61283,0.00282,11499,5146,16645,43.1901,50.8314
ali_tree_2.3_exp_1_continuousF.shortleaves.run2_f0.440_fnum19_0,SimuOG12045,300,3,297.0,6.713,6.0,0.77667,0.5411086873470854,0.57667,0.0183367663535057,3.217,0.085,0.998,0.9,0.4,7.615789994173967,5.853662113522021,9.787030465374482,0.20122541172048095,0.1546662355142592,195.85857374958505,172.76365965000718,200.64942177424953,179.43120135055315,247.2020893620022,190.004911636063,217.1549133711684,166.90999753648515,0.3708,0.3598,0.0052,0.1859,0.1885,0.0044,0.5143,0.5344,0.034,8248.0,0.0,0.0,0.0045,0.8116,44850.0,0.3006842105263158,0.8161428571428572,leaves,exp,0.44,1.0,tree,19,shortleaves,continuousF.shortleaves.run2,2.3,0.41001,0.41035,0.00143,9507,6582,16089,36.6,53.6686
ali_tree_2.3_exp_10_continuousF.shortleaves.run2_f0.155_fnum19_0,SimuOG10980,300,2,298.0,5.107,5.0,0.56667,0.3249694528619529,0.31333,0.0154682633438561,2.435,0.073,0.998,0.55,0.05,5.431149344167586,4.174499713510293,7.770218050096248,0.16282295775122535,0.12514927272535986,58.096705643758014,152.84245263806906,52.42902386126694,161.1730721041445,70.1544073476225,53.92220593024772,193.42146614881165,148.66795292455876,0.0844,0.0827,0.0006,0.0422,0.042,0.0003,0.5161,0.5409,0.0359,1904.0,0.0,0.0,0.0016,0.9559,44850.0,0.2161578947368421,0.5867142857142857,leaves,exp,0.155,10.0,tree,19,shortleaves,continuousF.shortleaves.run2,2.3,0.09559,0.09532,9e-05,4300,10881,15181,16.1534,36.3678
ali_tree_2.3_exp_100_continuousF.shortleaves.run2_f0.591_fnum19_0,SimuOG10302,300,0,300.0,12.173,12.0,0.9,0.6908074472686734,0.74667,0.0236551401007455,3.874,0.356,0.981,1.0,0.5,9.419103222351918,7.239727949196801,8.728008623989975,0.8655655000405995,0.6652925012684721,238.44014698817224,247.06112417897032,240.62153764099705,248.8446652984809,300.79868017978885,231.20041903897544,312.01483009695215,239.8213962297735,0.5527,0.5423,0.0125,0.2736,0.277,0.0114,0.5042,0.5247,0.0365,8233.0,0.0,0.0,0.0051,0.8113,44850.0,0.5880526315789474,1.596142857142857,leaves,exp,0.591,100.0,tree,19,shortleaves,continuousF.shortleaves.run2,2.3,0.57082,0.56887,0.00265,10445,5090,15535,42.2733,52.9145
ali_tree_2.3_exp_0_continuousF.shortleaves.run2_f0.483_fnum20_0,SimuOG9330,300,4,296.0,6.69,7.0,0.77667,0.5909908608695652,0.61667,0.0130435264884874,4.7,0.218,0.995,0.95,0.45,11.126581589250122,8.552133022553155,13.166024605929055,0.5160839971184099,0.3966734040248059,207.71624390671246,189.59380310458312,211.66124342804508,194.86822967128302,259.1184823200385,199.1641108841593,235.54064324182335,181.04167008202995,0.4139,0.4106,0.005,0.2296,0.2388,0.0069,0.5596,0.6081,0.0351,5644.0,0.0,0.0,0.0038,0.8703,44850.0,0.2994736842105263,0.812857142857143,leaves,exp,0.483,0.0,tree,20,shortleaves,continuousF.shortleaves.run2,2.3,0.46028,0.4601,0.00153,10381,6605,16986,40.5,57.2463
ali_tree_2.3_exp_1_continuousF.shortleaves.run2_f0.228_fnum20_0,SimuOG11934,300,26,274.0,3.733,4.0,0.55,0.3753363666359902,0.39,0.0083872350459286,3.57,0.162,0.995,0.85,0.35,7.916417680843645,6.084731103223717,13.148885152428779,0.3592323989626528,0.2761138483815805,101.22211242703831,129.06212674426303,110.35099048956363,138.8269278958555,123.77658681120504,95.1373813238146,159.99728051762906,122.97739564103931,0.1505,0.146,0.0012,0.0745,0.0759,0.0009,0.5062,0.5306,0.0384,2073.0,0.0,0.0,0.0018,0.952,44850.0,0.1438421052631579,0.3904285714285714,leaves,exp,0.228,1.0,tree,20,shortleaves,continuousF.shortleaves.run2,2.3,0.18127,0.18273,0.00026,6455,10733,17188,24.01,49.6622
ali_tree_2.3_exp_10_continuousF.shortleaves.run2_f0.078_fnum20_0,SimuOG10950,300,44,256.0,2.663,3.0,0.24667,0.1214981808435466,0.12333,0.0017307206210857,2.481,0.072,0.998,0.6,0.1,4.6375784571570025,3.5645438403518224,9.719915873129274,0.1345851063745684,0.10344504494370463,15.955475767196818,100.91915763347862,-74.76114910643125,110.0177374026254,16.12097411105583,12.390931926844996,126.66127276114034,97.3546137931268,0.0237,0.0218,0.0001,0.0105,0.01,0.0,0.4676,0.4622,0.0356,706.0,0.0,0.0007,0.0006,0.9829,44850.0,0.0875263157894736,0.2375714285714285,leaves,exp,0.078,10.0,tree,20,shortleaves,continuousF.shortleaves.run2,2.3,0.02458,0.02464,1e-05,1526,14346,15872,6.02669,31.4168
ali_tree_2.3_exp_100_continuousF.shortleaves.run2_f0.175_fnum20_0,SimuOG10095,300,0,300.0,8.52,9.0,0.76,0.489651243971244,0.52,0.0274484197942938,2.47,0.109,0.996,0.65,0.15,5.824099072091122,4.476529435525267,6.103374157490775,0.25701489832304947,0.19754725039362508,80.71611034482112,216.6658136988669,85.98848701711695,220.0354748052508,99.18998161984493,76.23958090929585,276.06462358507866,212.18928426334165,0.118,0.1175,0.001,0.0591,0.0599,0.0008,0.5034,0.5278,0.0395,1587.0,0.0,0.0,0.0017,0.9629,44850.0,0.3957894736842105,1.0742857142857145,leaves,exp,0.175,100.0,tree,20,shortleaves,continuousF.shortleaves.run2,2.3,0.13176,0.13414,0.00017,5212,11074,16286,21.5667,32.1355
ali_tree_2.3_exp_0_continuousF.shortleaves.run2_f0.420_fnum21_0,SimuOG9321,300,7,293.0,5.913,6.0,0.77667,0.571519318758277,0.60667,0.0141550549619407,4.233,0.282,0.99,0.95,0.45,10.02102550367995,7.702378528610106,12.877991905480316,0.6675948953550073,0.5131279813531893,191.95834193785515,172.76365965000718,197.04747899609293,179.43120135055315,239.72253527539277,184.25596340924506,214.74967786166243,165.0612811213971,0.3577,0.3508,0.0054,0.1802,0.1832,0.0052,0.5151,0.5488,0.0385,4569.0,0.0,0.0,0.0038,0.8944,44850.0,0.2585789473684211,0.7018571428571428,leaves,exp,0.42,0.0,tree,21,shortleaves,continuousF.shortleaves.run2,2.3,0.40045,0.39463,0.00198,9044,6623,15667,35.2433,51.1094
ali_tree_2.3_exp_1_continuousF.shortleaves.run2_f0.578_fnum21_0,SimuOG12102,300,0,300.0,8.697,9.0,0.85333,0.6065406345596432,0.65333,0.0195966612262149,3.526,0.127,0.997,0.9,0.4,8.491448135949994,6.526712039115116,8.898626975798042,0.305846260143406,0.23508009896982984,219.86165253882416,216.6658136988669,223.0387680799336,220.0354748052508,277.55515671331216,213.33494049970903,273.3972745212198,210.1391016597518,0.4637,0.4561,0.0063,0.2473,0.2561,0.0063,0.5431,0.5718,0.0301,9586.0,0.0,0.0,0.0053,0.781,44850.0,0.4051052631578947,1.0995714285714284,leaves,exp,0.578,1.0,tree,21,shortleaves,continuousF.shortleaves.run2,2.3,0.53716,0.53415,0.00244,10771,5825,16596,41.0,55.2999
ali_tree_2.3_exp_10_continuousF.shortleaves.run2_f0.580_fnum21_0,SimuOG11190,300,0,300.0,11.667,12.0,0.89333,0.6719822254180601,0.71667,0.0203812808380686,3.995,0.094,0.999,0.95,0.45,9.70039202822825,7.455932653787626,8.988658822375577,0.22824451831125295,0.1754337095008853,237.04048484836153,247.06112417897032,239.2900546631852,248.8446652984809,298.6963889462236,229.58455219457392,311.7335412910758,239.6051915251827,0.5454,0.5353,0.0109,0.304,0.3052,0.0122,0.5587,0.5863,0.0293,8527.0,0.0,0.0,0.0039,0.806,44850.0,0.5614210526315789,1.5238571428571428,leaves,exp,0.58,10.0,tree,21,shortleaves,continuousF.shortleaves.run2,2.3,0.58693,0.58931,0.00394,11843,6372,18215,46.54,58.8882
ali_tree_2.3_exp_100_continuousF.shortleaves.run2_f0.555_fnum21_0,SimuOG10269,300,0,300.0,12.71,13.0,0.94333,0.7228142046822744,0.76667,0.0266258932984544,3.702,0.248,0.99,1.0,0.5,9.076507703176603,6.9764015690848105,8.148087319144457,0.6080426554262014,0.4673548322887717,229.39721580676812,255.4291738875094,232.03804554893964,256.86033896666663,289.3761509832323,222.42081423768332,323.2445092921441,248.4527723184246,0.5073,0.497,0.013,0.2715,0.2646,0.0121,0.5376,0.5646,0.0326,6443.0,0.0,0.0,0.0041,0.8523,44850.0,0.6163157894736843,1.672857142857143,leaves,exp,0.555,100.0,tree,21,shortleaves,continuousF.shortleaves.run2,2.3,0.54429,0.54985,0.00342,11156,6214,17370,44.4733,51.9599
ali_tree_2.3_exp_0_continuousF.shortleaves.run2_f0.135_fnum22_0,SimuOG9168,300,163,137.0,1.817,1.0,0.31,0.2049618396492893,0.21667,0.0021029856699508,3.845,0.214,0.993,0.85,0.35,7.56881693718988,5.8175575985295644,inf,0.42125535099054207,0.3237860405943632,47.49887041173881,34.174554904099864,32.399262931629316,0.0,54.22863822863867,41.681312813209246,36.893304081509655,28.3569973055703,0.0691,0.0661,0.0003,0.0333,0.0331,0.0002,0.4954,0.5033,0.0346,1662.0,0.0,0.0,0.0013,0.9616,44850.0,0.043,0.1167142857142857,leaves,exp,0.135,0.0,tree,22,shortleaves,continuousF.shortleaves.run2,2.3,0.08158,0.08183,5e-05,3788,12815,16603,14.2466,52.9865
ali_tree_2.3_exp_1_continuousF.shortleaves.run2_f0.235_fnum22_0,SimuOG11940,300,20,280.0,3.913,4.0,0.56333,0.3988218405531828,0.42,0.0082160126040853,3.647,0.198,0.993,0.9,0.4,8.125093439674815,6.245123837846775,13.495488085420382,0.4411210586936149,0.339055256345945,104.58655854361751,129.06212674426303,114.00956942750531,138.8269278958555,127.9451563688386,98.34143470577074,159.7886047587979,122.81700290641625,0.1561,0.1529,0.0013,0.0749,0.0751,0.0009,0.4907,0.5113,0.0355,1926.0,0.0,0.0,0.0017,0.9553,44850.0,0.1533157894736842,0.4161428571428571,leaves,exp,0.235,1.0,tree,22,shortleaves,continuousF.shortleaves.run2,2.3,0.17229,0.17374,0.0002,6753,10144,16897,24.8433,50.0206
ali_tree_2.3_exp_10_continuousF.shortleaves.run2_f0.095_fnum22_0,SimuOG10956,300,29,271.0,3.21,3.0,0.31,0.159414248366013,0.16,0.0027856546287266,2.716,0.112,0.996,0.65,0.15,5.346399688272488,4.109359281562106,11.205536612310052,0.22047009023804073,0.16945811470359198,27.20982461634807,100.91915763347862,-22.346144208288987,110.0177374026254,30.05439831435253,23.100465334785962,125.95245153002485,96.80979835191651,0.04,0.0382,0.0002,0.0183,0.0177,0.0001,0.4763,0.4849,0.0367,1128.0,0.0,0.0002,0.0011,0.9736,44850.0,0.1163157894736842,0.3157142857142857,leaves,exp,0.095,10.0,tree,22,shortleaves,continuousF.shortleaves.run2,2.3,0.04289,0.04289,4e-05,2251,13163,15414,8.93664,35.5377
ali_tree_2.3_exp_100_continuousF.shortleaves.run2_f0.116_fnum22_0,SimuOG10071,300,0,300.0,6.39,6.0,0.54,0.3247999104679975,0.35667,0.0115675144333572,2.232,0.157,0.989,0.9,0.4,4.931637512459153,3.790564036874714,6.33763360275751,0.34689385728319305,0.26663017642891135,41.15468853687059,172.76365965000718,18.258129246408643,179.43120135055315,48.61184673621809,37.364124499995874,219.83906585288324,168.97309561313247,0.06,0.0579,0.0006,0.0273,0.0261,0.0002,0.4752,0.4768,0.0345,1170.0,0.0,0.0001,0.001,0.9728,44850.0,0.2836842105263157,0.7699999999999999,leaves,exp,0.116,100.0,tree,22,shortleaves,continuousF.shortleaves.run2,2.3,0.06595,0.06625,5e-05,3283,12241,15524,13.4434,30.5982
ali_tree_2.3_exp_0_continuousF.shortleaves.run2_f0.624_fnum23_0,SimuOG9399,300,0,300.0,8.7,9.0,0.88667,0.6611765620409916,0.71667,0.0244665220482531,3.541,0.096,0.998,0.95,0.45,8.586511656640946,6.59977993225192,8.998248947938864,0.23278879385414594,0.17892653868855812,242.26853954208946,216.6658136988669,244.2686596588395,220.0354748052508,306.6121252933228,235.66875960983754,273.30221100052887,210.066033766615,0.5732,0.5574,0.0128,0.273,0.2792,0.01,0.4866,0.4846,0.033,8985.0,0.0,0.0,0.0059,0.7938,44850.0,0.4052631578947368,1.1,leaves,exp,0.624,0.0,tree,23,shortleaves,continuousF.shortleaves.run2,2.3,0.58049,0.57858,0.00278,10740,5323,16063,40.79,49.9454
ali_tree_2.3_exp_1_continuousF.shortleaves.run2_f0.114_fnum23_0,SimuOG11871,300,120,180.0,1.963,2.0,0.31,0.1719302777385491,0.19333,0.0031457937818698,2.508,0.189,0.987,0.55,0.05,4.936955234973269,3.7946513542554348,16.40021029825894,0.37204327727669373,0.2859605685623115,34.104789344781466,68.73998014497226,-0.20048547278539022,69.41346394792775,39.434398698388755,30.31013799052603,84.49582083498215,64.94532879071683,0.0499,0.047,0.0003,0.0237,0.0238,0.0001,0.4997,0.523,0.0367,1444.0,0.0,0.0002,0.0013,0.9663,44850.0,0.0506842105263158,0.1375714285714286,leaves,exp,0.114,1.0,tree,23,shortleaves,continuousF.shortleaves.run2,2.3,0.05478,0.05384,4e-05,2949,13975,16924,10.4833,43.7683
ali_tree_2.3_exp_10_continuousF.shortleaves.run2_f0.198_fnum23_0,SimuOG11022,300,2,298.0,6.357,6.0,0.64333,0.3907858250095395,0.38333,0.0154171069165956,2.949,0.082,0.998,0.65,0.15,6.740101868317059,5.180589141511104,8.661686098935212,0.1874155148192604,0.14405164788196353,87.44923954241192,172.76365965000718,94.44709670689306,179.43120135055315,107.03398187436557,82.26865040090081,218.03060149702534,167.5830705084961,0.1284,0.1256,0.0012,0.0636,0.064,0.0007,0.5112,0.5375,0.0387,1797.0,0.0,0.0,0.002,0.958,44850.0,0.2819473684210526,0.7652857142857143,leaves,exp,0.198,10.0,tree,23,shortleaves,continuousF.shortleaves.run2,2.3,0.14264,0.14305,0.0002,5807,10775,16582,22.2,41.5686
ali_tree_2.3_exp_100_continuousF.shortleaves.run2_f0.282_fnum23_0,SimuOG10152,300,0,300.0,9.893,10.0,0.83,0.5730556880878095,0.61,0.0224009280771359,3.313,0.171,0.994,0.95,0.45,7.938608436928175,6.101787401816745,7.938608436928175,0.40975008835337096,0.31494284506811454,145.73251772148814,227.86315831677518,154.59245634497088,230.5865360520723,181.6637684623606,139.6307303196714,288.5181954399269,221.76137091495843,0.2341,0.2314,0.0028,0.1173,0.1171,0.0024,0.5064,0.5312,0.0354,3532.0,0.0,0.0,0.0023,0.919,44850.0,0.4680526315789474,1.2704285714285717,leaves,exp,0.282,100.0,tree,23,shortleaves,continuousF.shortleaves.run2,2.3,0.23536,0.23373,0.00044,7224,8860,16084,29.3801,40.1603
ali_tree_2.3_exp_0_continuousF.shortleaves.run2_f0.545_fnum24_0,SimuOG9354,300,4,296.0,7.173,7.0,0.82667,0.5784538851727982,0.61667,0.0194035487148875,3.542,0.113,0.998,0.85,0.35,8.481154056179818,6.518799785128288,10.03570432613563,0.2705732378171427,0.20796848552216163,221.50084898358446,189.59380310458312,224.58175968717237,194.86822967128302,279.69809453650123,214.98204919845617,238.18607077489366,183.07500331945482,0.4709,0.4637,0.0072,0.251,0.2614,0.0067,0.5417,0.568,0.0308,12068.0,0.0,0.0,0.0054,0.7255,44850.0,0.3248947368421053,0.8818571428571429,leaves,exp,0.545,0.0,tree,24,shortleaves,continuousF.shortleaves.run2,2.3,0.54013,0.53901,0.0035,9552,5600,15152,37.5666,53.5124
ali_tree_2.3_exp_1_continuousF.shortleaves.run2_f0.251_fnum24_0,SimuOG11952,300,17,283.0,4.29,4.0,0.63,0.4141301194137056,0.43,0.0118650131128451,3.086,0.142,0.995,0.85,0.35,7.025161127678632,5.399691898796951,11.668540060573116,0.32325757619260065,0.248462815822802,113.04788086249218,129.06212674426303,122.90470418173504,138.8269278958555,140.05352282067184,107.64818896369523,160.8885370707941,123.66243484546608,0.1706,0.1656,0.0014,0.0853,0.0874,0.001,0.5152,0.5442,0.037,2874.0,0.0,0.0,0.0027,0.9332,44850.0,0.1731578947368421,0.47,leaves,exp,0.251,1.0,tree,24,shortleaves,continuousF.shortleaves.run2,2.3,0.20295,0.20475,0.00033,6580,9002,15582,24.1666,43.4377
ali_tree_2.3_exp_10_continuousF.shortleaves.run2_f0.658_fnum24_0,SimuOG11229,300,0,300.0,12.623,13.0,0.93,0.7267630492753624,0.80333,0.0268055483316071,3.738,0.26,0.989,1.0,0.5,9.141668511836707,7.026485586269095,8.20658294060058,0.6358570928511353,0.48873361488228056,247.8783420664699,255.4291738875094,249.62605809501716,256.86033896666663,313.3554897920975,240.8518564802008,323.1793484834839,248.4026883012403,0.6047,0.5926,0.0127,0.3212,0.321,0.015,0.5338,0.5511,0.0328,8645.0,0.0,0.0,0.0047,0.8026,44850.0,0.6117368421052631,1.6604285714285714,leaves,exp,0.658,10.0,tree,24,shortleaves,continuousF.shortleaves.run2,2.3,0.62699,0.62496,0.0028,12375,5950,18325,47.86,54.2782
ali_tree_2.3_exp_100_continuousF.shortleaves.run2_f0.274_fnum24_0,SimuOG10143,300,0,300.0,9.28,9.0,0.81333,0.5281390760312151,0.57333,0.0256049383612154,2.728,0.213,0.986,0.95,0.45,6.512794590687405,5.005875815617608,6.825093753697963,0.5085136538916486,0.3908546732868587,135.5050285433102,216.6658136988669,144.9922340750806,220.0354748052508,169.78331210746313,130.4991527276926,275.3759280664824,211.6599378832493,0.2127,0.2056,0.0025,0.1012,0.0988,0.0018,0.486,0.4989,0.037,4748.0,0.0,0.0,0.0032,0.891,44850.0,0.4357894736842105,1.1828571428571428,leaves,exp,0.274,100.0,tree,24,shortleaves,continuousF.shortleaves.run2,2.3,0.23061,0.23205,0.00065,6805,8464,15269,27.31,40.2707
